HH2406T,09,144,District - Mahamaya Nagar,Rural,Within the premises,  571 ,  217 ,  28 ,  3 ,  1 ,  294 ,  28 ,  -   ,  -   ,  -   ,  -   
HH2406T,09,144,District - Mahamaya Nagar,Rural,Near the premises,  904 ,  223 ,  80 ,  14 ,  5 ,  566 ,  4 ,  -   ,  -   ,  -   ,  12 
HH2406T,09,144,District - Mahamaya Nagar,Rural,Away,  359 ,  58 ,  27 ,  6 ,  -   ,  228 ,  8 ,  -   ,  -   ,  -   ,  32 
HH2406T,09,144,District - Mahamaya Nagar,Urban,Total,  682 ,  330 ,  21 ,  3 ,  3 ,  200 ,  119 ,  -   ,  -   ,  2 ,  4 
HH2406T,09,144,District - Mahamaya Nagar,Urban,Within the premises,  449 ,  213 ,  7 ,  2 ,  3 ,  109 ,  115 ,  -   ,  -   ,  -   ,  -   
HH2406T,09,144,District - Mahamaya Nagar,Urban,Near the premises,  183 ,  96 ,  10 ,  1 ,  -   ,  69 ,  4 ,  -   ,  -   ,  2 ,  1 
HH2406T,09,144,District - Mahamaya Nagar,Urban,Away,  50 ,  21 ,  4 ,  -   ,  -   ,  22 ,  -   ,  -   ,  -   ,  -   ,  3 
HH2406T,09,145,District - Mathura,Total,Total,"  4,209 ","  1,093 ",  348 ,  51 ,  98 ,"  1,998 ",  549 ,  -   ,  2 ,  7 ,  63 
HH2406T,09,145,District - Mathura,Total,Within the premises,"  2,213 ",  836 ,  104 ,  23 ,  7 ,  804 ,  439 ,  -   ,  -   ,  -   ,  -   
HH2406T,09,145,District - Mathura,Total,Near the premises,"  1,157 ",  186 ,  142 ,  15 ,  22 ,  691 ,  85 ,  -   ,  2 ,  1 ,  13 
HH2406T,09,145,District - Mathura,Total,Away,  839 ,  71 ,  102 ,  13 ,  69 ,  503 ,  25 ,  -   ,  -   ,  6 ,  50 
HH2406T,09,145,District - Mathura,Rural,Total,"  2,111 ",  299 ,  119 ,  28 ,  93 ,"  1,375 ",  158 ,  -   ,  -   ,  3 ,  36 
HH2406T,09,145,District - Mathura,Rural,Within the premises,  786 ,  192 ,  34 ,  12 ,  4 ,  402 ,  142 ,  -   ,  -   ,  -   ,  -   
HH2406T,09,145,District - Mathura,Rural,Near the premises,  704 ,  69 ,  64 ,  6 ,  21 ,  528 ,  10 ,  -   ,  -   ,  -   ,  6 
HH2406T,09,145,District - Mathura,Rural,Away,  621 ,  38 ,  21 ,  10 ,  68 ,  445 ,  6 ,  -   ,  -   ,  3 ,  30 
HH2406T,09,145,District - Mathura,Urban,Total,"  2,098 ",  794 ,  229 ,  23 ,  5 ,  623 ,  391 ,  -   ,  2 ,  4 ,  27 
HH2406T,09,145,District - Mathura,Urban,Within the premises,"  1,427 ",  644 ,  70 ,  11 ,  3 ,  402 ,  297 ,  -   ,  -   ,  -   ,  -   
HH2406T,09,145,District - Mathura,Urban,Near the premises,  453 ,  117 ,  78 ,  9 ,  1 ,  163 ,  75 ,  -   ,  2 ,  1 ,  7 
HH2406T,09,145,District - Mathura,Urban,Away,  218 ,  33 ,  81 ,  3 ,  1 ,  58 ,  19 ,  -   ,  -   ,  3 ,  20 
HH2406T,09,146,District - Agra,Total,Total,"  12,294 ","  4,974 ",  781 ,  67 ,  341 ,"  3,947 ","  1,652 ",  3 ,  -   ,  17 ,  512 
HH2406T,09,146,District - Agra,Total,Within the premises,"  7,103 ","  4,015 ",  359 ,  33 ,  21 ,"  1,459 ","  1,216 ",  -   ,  -   ,  -   ,  -   
HH2406T,09,146,District - Agra,Total,Near the premises,"  3,208 ",  857 ,  339 ,  26 ,  41 ,"  1,600 ",  212 ,  3 ,  -   ,  9 ,  121 
HH2406T,09,146,District - Agra,Total,Away,"  1,983 ",  102 ,  83 ,  8 ,  279 ,  888 ,  224 ,  -   ,  -   ,  8 ,  391 
HH2406T,09,146,District - Agra,Rural,Total,"  3,056 ",  201 ,  135 ,  22 ,  331 ,"  2,033 ",  291 ,  1 ,  -   ,  1 ,  41 
HH2406T,09,146,District - Agra,Rural,Within the premises,  547 ,  122 ,  27 ,  8 ,  13 ,  295 ,  82 ,  -   ,  -   ,  -   ,  -   
HH2406T,09,146,District - Agra,Rural,Near the premises,"  1,361 ",  47 ,  75 ,  11 ,  39 ,"  1,112 ",  73 ,  1 ,  -   ,  -   ,  3 
HH2406T,09,146,District - Agra,Rural,Away,"  1,148 ",  32 ,  33 ,  3 ,  279 ,  626 ,  136 ,  -   ,  -   ,  1 ,  38 
HH2406T,09,146,District - Agra,Urban,Total,"  9,238 ","  4,773 ",  646 ,  45 ,  10 ,"  1,914 ","  1,361 ",  2 ,  -   ,  16 ,  471 
HH2406T,09,146,District - Agra,Urban,Within the premises,"  6,556 ","  3,893 ",  332 ,  25 ,  8 ,"  1,164 ","  1,134 ",  -   ,  -   ,  -   ,  -   
HH2406T,09,146,District - Agra,Urban,Near the premises,"  1,847 ",  810 ,  264 ,  15 ,  2 ,  488 ,  139 ,  2 ,  -   ,  9 ,  118 
HH2406T,09,146,District - Agra,Urban,Away,  835 ,  70 ,  50 ,  5 ,  -   ,  262 ,  88 ,  -   ,  -   ,  7 ,  353 
HH2406T,09,147,District - Firozabad,Total,Total,"  8,747 ","  2,411 ",  805 ,  66 ,  22 ,"  2,011 ","  2,786 ",  3 ,  10 ,  49 ,  584 
HH2406T,09,147,District - Firozabad,Total,Within the premises,"  3,318 ","  1,615 ",  412 ,  33 ,  10 ,  352 ,  896 ,  -   ,  -   ,  -   ,  -   
HH2406T,09,147,District - Firozabad,Total,Near the premises,"  3,231 ",  690 ,  344 ,  19 ,  9 ,"  1,259 ",  756 ,  2 ,  9 ,  31 ,  112 
HH2406T,09,147,District - Firozabad,Total,Away,"  2,198 ",  106 ,  49 ,  14 ,  3 ,  400 ,"  1,134 ",  1 ,  1 ,  18 ,  472 
HH2406T,09,147,District - Firozabad,Rural,Total,"  2,020 ",  268 ,  131 ,  14 ,  9 ,"  1,537 ",  53 ,  -   ,  4 ,  -   ,  4 
HH2406T,09,147,District - Firozabad,Rural,Within the premises,  332 ,  68 ,  89 ,  1 ,  -   ,  158 ,  16 ,  -   ,  -   ,  -   ,  -   
HH2406T,09,147,District - Firozabad,Rural,Near the premises,"  1,234 ",  130 ,  28 ,  5 ,  6 ,"  1,036 ",  24 ,  -   ,  4 ,  -   ,  1 
HH2406T,09,147,District - Firozabad,Rural,Away,  454 ,  70 ,  14 ,  8 ,  3 ,  343 ,  13 ,  -   ,  -   ,  -   ,  3 
HH2406T,09,147,District - Firozabad,Urban,Total,"  6,727 ","  2,143 ",  674 ,  52 ,  13 ,  474 ,"  2,733 ",  3 ,  6 ,  49 ,  580 
HH2406T,09,147,District - Firozabad,Urban,Within the premises,"  2,986 ","  1,547 ",  323 ,  32 ,  10 ,  194 ,  880 ,  -   ,  -   ,  -   ,  -   
HH2406T,09,147,District - Firozabad,Urban,Near the premises,"  1,997 ",  560 ,  316 ,  14 ,  3 ,  223 ,  732 ,  2 ,  5 ,  31 ,  111 
HH2406T,09,147,District - Firozabad,Urban,Away,"  1,744 ",  36 ,  35 ,  6 ,  -   ,  57 ,"  1,121 ",  1 ,  1 ,  18 ,  469 
HH2406T,09,148,District - Mainpuri,Total,Total,"  2,478 ",  522 ,  115 ,  17 ,  27 ,"  1,748 ",  35 ,  -   ,  -   ,  2 ,  12 
HH2406T,09,148,District - Mainpuri,Total,Within the premises,"  1,124 ",  316 ,  55 ,  5 ,  3 ,  713 ,  32 ,  -   ,  -   ,  -   ,  -   
HH2406T,09,148,District - Mainpuri,Total,Near the premises,"  1,049 ",  184 ,  49 ,  11 ,  21 ,  776 ,  2 ,  -   ,  -   ,  2 ,  4 
HH2406T,09,148,District - Mainpuri,Total,Away,  305 ,  22 ,  11 ,  1 ,  3 ,  259 ,  1 ,  -   ,  -   ,  -   ,  8 
HH2406T,09,148,District - Mainpuri,Rural,Total,"  1,707 ",  258 ,  48 ,  14 ,  26 ,"  1,348 ",  6 ,  -   ,  -   ,  1 ,  6 
HH2406T,09,148,District - Mainpuri,Rural,Within the premises,  566 ,  88 ,  14 ,  4 ,  3 ,  453 ,  4 ,  -   ,  -   ,  -   ,  -   
HH2406T,09,148,District - Mainpuri,Rural,Near the premises,  913 ,  154 ,  29 ,  9 ,  21 ,  695 ,  1 ,  -   ,  -   ,  1 ,  3 
HH2406T,09,148,District - Mainpuri,Rural,Away,  228 ,  16 ,  5 ,  1 ,  2 ,  200 ,  1 ,  -   ,  -   ,  -   ,  3 
HH2406T,09,148,District - Mainpuri,Urban,Total,  771 ,  264 ,  67 ,  3 ,  1 ,  400 ,  29 ,  -   ,  -   ,  1 ,  6 
HH2406T,09,148,District - Mainpuri,Urban,Within the premises,  558 ,  228 ,  41 ,  1 ,  -   ,  260 ,  28 ,  -   ,  -   ,  -   ,  -   
HH2406T,09,148,District - Mainpuri,Urban,Near the premises,  136 ,  30 ,  20 ,  2 ,  -   ,  81 ,  1 ,  -   ,  -   ,  1 ,  1 
HH2406T,09,148,District - Mainpuri,Urban,Away,  77 ,  6 ,  6 ,  -   ,  1 ,  59 ,  -   ,  -   ,  -   ,  -   ,  5 
HH2406T,09,149,District - Budaun,Total,Total,"  3,069 ",  608 ,  323 ,  10 ,  1 ,"  2,035 ",  13 ,  1 ,  3 ,  1 ,  74 
HH2406T,09,149,District - Budaun,Total,Within the premises,"  2,012 ",  520 ,  180 ,  6 ,  -   ,"  1,295 ",  11 ,  -   ,  -   ,  -   ,  -   
HH2406T,09,149,District - Budaun,Total,Near the premises,  807 ,  78 ,  97 ,  3 ,  -   ,  579 ,  2 ,  1 ,  3 ,  1 ,  43 
HH2406T,09,149,District - Budaun,Total,Away,  250 ,  10 ,  46 ,  1 ,  1 ,  161 ,  -   ,  -   ,  -   ,  -   ,  31 
HH2406T,09,149,District - Budaun,Rural,Total,"  2,307 ",  429 ,  124 ,  10 ,  1 ,"  1,679 ",  5 ,  1 ,  3 ,  1 ,  54 
HH2406T,09,149,District - Budaun,Rural,Within the premises,"  1,440 ",  359 ,  55 ,  6 ,  -   ,"  1,017 ",  3 ,  -   ,  -   ,  -   ,  -   
HH2406T,09,149,District - Budaun,Rural,Near the premises,  687 ,  61 ,  55 ,  3 ,  -   ,  535 ,  2 ,  1 ,  3 ,  1 ,  26 
HH2406T,09,149,District - Budaun,Rural,Away,  180 ,  9 ,  14 ,  1 ,  1 ,  127 ,  -   ,  -   ,  -   ,  -   ,  28 
HH2406T,09,149,District - Budaun,Urban,Total,  762 ,  179 ,  199 ,  -   ,  -   ,  356 ,  8 ,  -   ,  -   ,  -   ,  20 
HH2406T,09,149,District - Budaun,Urban,Within the premises,  572 ,  161 ,  125 ,  -   ,  -   ,  278 ,  8 ,  -   ,  -   ,  -   ,  -   
HH2406T,09,149,District - Budaun,Urban,Near the premises,  120 ,  17 ,  42 ,  -   ,  -   ,  44 ,  -   ,  -   ,  -   ,  -   ,  17 
HH2406T,09,149,District - Budaun,Urban,Away,  70 ,  1 ,  32 ,  -   ,  -   ,  34 ,  -   ,  -   ,  -   ,  -   ,  3 
HH2406T,09,150,District - Bareilly,Total,Total,"  7,474 ","  3,253 ",  650 ,  30 ,  5 ,"  3,287 ",  160 ,  3 ,  -   ,  21 ,  65 
HH2406T,09,150,District - Bareilly,Total,Within the premises,"  6,396 ","  3,061 ",  472 ,  23 ,  3 ,"  2,679 ",  158 ,  -   ,  -   ,  -   ,  -   
HH2406T,09,150,District - Bareilly,Total,Near the premises,  881 ,  177 ,  160 ,  7 ,  1 ,  478 ,  2 ,  3 ,  -   ,  21 ,  32 
HH2406T,09,150,District - Bareilly,Total,Away,  197 ,  15 ,  18 ,  -   ,  1 ,  130 ,  -   ,  -   ,  -   ,  -   ,  33 
HH2406T,09,150,District - Bareilly,Rural,Total,"  3,097 ",  954 ,  398 ,  8 ,  2 ,"  1,697 ",  4 ,  1 ,  -   ,  1 ,  32 
HH2406T,09,150,District - Bareilly,Rural,Within the premises,"  2,340 ",  848 ,  258 ,  4 ,  -   ,"  1,226 ",  4 ,  -   ,  -   ,  -   ,  -   
HH2406T,09,150,District - Bareilly,Rural,Near the premises,  598 ,  93 ,  129 ,  4 ,  1 ,  356 ,  -   ,  1 ,  -   ,  1 ,  13 
HH2406T,09,150,District - Bareilly,Rural,Away,  159 ,  13 ,  11 ,  -   ,  1 ,  115 ,  -   ,  -   ,  -   ,  -   ,  19 
HH2406T,09,150,District - Bareilly,Urban,Total,"  4,377 ","  2,299 ",  252 ,  22 ,  3 ,"  1,590 ",  156 ,  2 ,  -   ,  20 ,  33 
HH2406T,09,150,District - Bareilly,Urban,Within the premises,"  4,056 ","  2,213 ",  214 ,  19 ,  3 ,"  1,453 ",  154 ,  -   ,  -   ,  -   ,  -   
HH2406T,09,150,District - Bareilly,Urban,Near the premises,  283 ,  84 ,  31 ,  3 ,  -   ,  122 ,  2 ,  2 ,  -   ,  20 ,  19 
HH2406T,09,150,District - Bareilly,Urban,Away,  38 ,  2 ,  7 ,  -   ,  -   ,  15 ,  -   ,  -   ,  -   ,  -   ,  14 
HH2406T,09,151,District - Pilibhit,Total,Total,"  2,433 ",  706 ,  197 ,  8 ,  -   ,"  1,499 ",  8 ,  1 ,  3 ,  -   ,  11 
HH2406T,09,151,District - Pilibhit,Total,Within the premises,"  1,749 ",  608 ,  159 ,  6 ,  -   ,  969 ,  7 ,  -   ,  -   ,  -   ,  -   
HH2406T,09,151,District - Pilibhit,Total,Near the premises,  551 ,  69 ,  27 ,  1 ,  -   ,  442 ,  1 ,  1 ,  3 ,  -   ,  7 
HH2406T,09,151,District - Pilibhit,Total,Away,  133 ,  29 ,  11 ,  1 ,  -   ,  88 ,  -   ,  -   ,  -   ,  -   ,  4 
HH2406T,09,151,District - Pilibhit,Rural,Total,"  1,840 ",  411 ,  130 ,  7 ,  -   ,"  1,276 ",  6 ,  1 ,  3 ,  -   ,  6 
HH2406T,09,151,District - Pilibhit,Rural,Within the premises,"  1,217 ",  319 ,  100 ,  5 ,  -   ,  788 ,  5 ,  -   ,  -   ,  -   ,  -   
HH2406T,09,151,District - Pilibhit,Rural,Near the premises,  509 ,  65 ,  22 ,  1 ,  -   ,  412 ,  1 ,  1 ,  3 ,  -   ,  4 
HH2406T,09,151,District - Pilibhit,Rural,Away,  114 ,  27 ,  8 ,  1 ,  -   ,  76 ,  -   ,  -   ,  -   ,  -   ,  2 
HH2406T,09,151,District - Pilibhit,Urban,Total,  593 ,  295 ,  67 ,  1 ,  -   ,  223 ,  2 ,  -   ,  -   ,  -   ,  5 
HH2406T,09,151,District - Pilibhit,Urban,Within the premises,  532 ,  289 ,  59 ,  1 ,  -   ,  181 ,  2 ,  -   ,  -   ,  -   ,  -   
HH2406T,09,151,District - Pilibhit,Urban,Near the premises,  42 ,  4 ,  5 ,  -   ,  -   ,  30 ,  -   ,  -   ,  -   ,  -   ,  3 
HH2406T,09,151,District - Pilibhit,Urban,Away,  19 ,  2 ,  3 ,  -   ,  -   ,  12 ,  -   ,  -   ,  -   ,  -   ,  2 
HH2406T,09,152,District - Shahjahanpur,Total,Total,"  3,995 ",  795 ,  414 ,  20 ,  6 ,"  2,696 ",  17 ,  1 ,  6 ,  1 ,  39 
HH2406T,09,152,District - Shahjahanpur,Total,Within the premises,"  2,709 ",  667 ,  273 ,  11 ,  2 ,"  1,739 ",  17 ,  -   ,  -   ,  -   ,  -   
HH2406T,09,152,District - Shahjahanpur,Total,Near the premises,"  1,000 ",  117 ,  117 ,  2 ,  4 ,  728 ,  -   ,  1 ,  6 ,  -   ,  25 
HH2406T,09,152,District - Shahjahanpur,Total,Away,  286 ,  11 ,  24 ,  7 ,  -   ,  229 ,  -   ,  -   ,  -   ,  1 ,  14 
HH2406T,09,152,District - Shahjahanpur,Rural,Total,"  2,585 ",  452 ,  329 ,  9 ,  5 ,"  1,772 ",  3 ,  1 ,  3 ,  -   ,  11 
HH2406T,09,152,District - Shahjahanpur,Rural,Within the premises,"  1,592 ",  339 ,  225 ,  7 ,  1 ,"  1,017 ",  3 ,  -   ,  -   ,  -   ,  -   
HH2406T,09,152,District - Shahjahanpur,Rural,Near the premises,  787 ,  103 ,  92 ,  -   ,  4 ,  579 ,  -   ,  1 ,  3 ,  -   ,  5 
HH2406T,09,152,District - Shahjahanpur,Rural,Away,  206 ,  10 ,  12 ,  2 ,  -   ,  176 ,  -   ,  -   ,  -   ,  -   ,  6 
HH2406T,09,152,District - Shahjahanpur,Urban,Total,"  1,410 ",  343 ,  85 ,  11 ,  1 ,  924 ,  14 ,  -   ,  3 ,  1 ,  28 
HH2406T,09,152,District - Shahjahanpur,Urban,Within the premises,"  1,117 ",  328 ,  48 ,  4 ,  1 ,  722 ,  14 ,  -   ,  -   ,  -   ,  -   
HH2406T,09,152,District - Shahjahanpur,Urban,Near the premises,  213 ,  14 ,  25 ,  2 ,  -   ,  149 ,  -   ,  -   ,  3 ,  -   ,  20 
HH2406T,09,152,District - Shahjahanpur,Urban,Away,  80 ,  1 ,  12 ,  5 ,  -   ,  53 ,  -   ,  -   ,  -   ,  1 ,  8 
HH2406T,09,153,District - Kheri,Total,Total,"  11,786 ","  2,138 ","  1,416 ",  64 ,  76 ,"  7,963 ",  64 ,  2 ,  19 ,  5 ,  39 
HH2406T,09,153,District - Kheri,Total,Within the premises,"  5,226 ","  1,084 ",  509 ,  29 ,  3 ,"  3,547 ",  54 ,  -   ,  -   ,  -   ,  -   
HH2406T,09,153,District - Kheri,Total,Near the premises,"  5,268 ",  848 ,  811 ,  28 ,  42 ,"  3,491 ",  9 ,  1 ,  13 ,  4 ,  21 
HH2406T,09,153,District - Kheri,Total,Away,"  1,292 ",  206 ,  96 ,  7 ,  31 ,  925 ,  1 ,  1 ,  6 ,  1 ,  18 
HH2406T,09,153,District - Kheri,Rural,Total,"  11,058 ","  1,849 ","  1,352 ",  61 ,  75 ,"  7,638 ",  22 ,  2 ,  19 ,  5 ,  35 
HH2406T,09,153,District - Kheri,Rural,Within the premises,"  4,713 ",  863 ,  477 ,  27 ,  3 ,"  3,331 ",  12 ,  -   ,  -   ,  -   ,  -   
HH2406T,09,153,District - Kheri,Rural,Near the premises,"  5,091 ",  784 ,  781 ,  27 ,  41 ,"  3,412 ",  9 ,  1 ,  13 ,  4 ,  19 
HH2406T,09,153,District - Kheri,Rural,Away,"  1,254 ",  202 ,  94 ,  7 ,  31 ,  895 ,  1 ,  1 ,  6 ,  1 ,  16 
HH2406T,09,153,District - Kheri,Urban,Total,  728 ,  289 ,  64 ,  3 ,  1 ,  325 ,  42 ,  -   ,  -   ,  -   ,  4 
HH2406T,09,153,District - Kheri,Urban,Within the premises,  513 ,  221 ,  32 ,  2 ,  -   ,  216 ,  42 ,  -   ,  -   ,  -   ,  -   
HH2406T,09,153,District - Kheri,Urban,Near the premises,  177 ,  64 ,  30 ,  1 ,  1 ,  79 ,  -   ,  -   ,  -   ,  -   ,  2 
HH2406T,09,153,District - Kheri,Urban,Away,  38 ,  4 ,  2 ,  -   ,  -   ,  30 ,  -   ,  -   ,  -   ,  -   ,  2 
HH2406T,09,154,District - Sitapur,Total,Total,"  7,636 ","  1,877 ",  887 ,  66 ,  405 ,"  4,303 ",  47 ,  3 ,  6 ,  11 ,  31 
HH2406T,09,154,District - Sitapur,Total,Within the premises,"  2,805 ","  1,173 ",  437 ,  10 ,  21 ,"  1,126 ",  38 ,  -   ,  -   ,  -   ,  -   
HH2406T,09,154,District - Sitapur,Total,Near the premises,"  3,326 ",  509 ,  373 ,  48 ,  266 ,"  2,088 ",  8 ,  2 ,  4 ,  11 ,  17 
HH2406T,09,154,District - Sitapur,Total,Away,"  1,505 ",  195 ,  77 ,  8 ,  118 ,"  1,089 ",  1 ,  1 ,  2 ,  -   ,  14 
HH2406T,09,154,District - Sitapur,Rural,Total,"  6,757 ","  1,420 ",  845 ,  60 ,  403 ,"  3,984 ",  6 ,  3 ,  6 ,  7 ,  23 
HH2406T,09,154,District - Sitapur,Rural,Within the premises,"  2,128 ",  748 ,  412 ,  8 ,  21 ,  939 ,  -   ,  -   ,  -   ,  -   ,  -   
HH2406T,09,154,District - Sitapur,Rural,Near the premises,"  3,169 ",  485 ,  358 ,  44 ,  264 ,"  1,988 ",  5 ,  2 ,  4 ,  7 ,  12 
HH2406T,09,154,District - Sitapur,Rural,Away,"  1,460 ",  187 ,  75 ,  8 ,  118 ,"  1,057 ",  1 ,  1 ,  2 ,  -   ,  11 
HH2406T,09,154,District - Sitapur,Urban,Total,  879 ,  457 ,  42 ,  6 ,  2 ,  319 ,  41 ,  -   ,  -   ,  4 ,  8 
HH2406T,09,154,District - Sitapur,Urban,Within the premises,  677 ,  425 ,  25 ,  2 ,  -   ,  187 ,  38 ,  -   ,  -   ,  -   ,  -   
HH2406T,09,154,District - Sitapur,Urban,Near the premises,  157 ,  24 ,  15 ,  4 ,  2 ,  100 ,  3 ,  -   ,  -   ,  4 ,  5 
HH2406T,09,154,District - Sitapur,Urban,Away,  45 ,  8 ,  2 ,  -   ,  -   ,  32 ,  -   ,  -   ,  -   ,  -   ,  3 
HH2406T,09,155,District - Hardoi,Total,Total,"  5,535 ","  1,171 ",  366 ,  68 ,  233 ,"  3,656 ",  15 ,  1 ,  1 ,  2 ,  22 
HH2406T,09,155,District - Hardoi,Total,Within the premises,"  2,623 ",  800 ,  119 ,  11 ,  39 ,"  1,641 ",  13 ,  -   ,  -   ,  -   ,  -   
HH2406T,09,155,District - Hardoi,Total,Near the premises,"  2,035 ",  300 ,  190 ,  39 ,  135 ,"  1,357 ",  2 ,  1 ,  1 ,  2 ,  8 
HH2406T,09,155,District - Hardoi,Total,Away,  877 ,  71 ,  57 ,  18 ,  59 ,  658 ,  -   ,  -   ,  -   ,  -   ,  14 
HH2406T,09,155,District - Hardoi,Rural,Total,"  4,680 ",  896 ,  332 ,  65 ,  233 ,"  3,129 ",  5 ,  1 ,  1 ,  2 ,  16 
HH2406T,09,155,District - Hardoi,Rural,Within the premises,"  1,952 ",  562 ,  107 ,  10 ,  39 ,"  1,230 ",  4 ,  -   ,  -   ,  -   ,  -   
HH2406T,09,155,District - Hardoi,Rural,Near the premises,"  1,910 ",  271 ,  170 ,  38 ,  135 ,"  1,287 ",  1 ,  1 ,  1 ,  2 ,  4 
HH2406T,09,155,District - Hardoi,Rural,Away,  818 ,  63 ,  55 ,  17 ,  59 ,  612 ,  -   ,  -   ,  -   ,  -   ,  12 
HH2406T,09,155,District - Hardoi,Urban,Total,  855 ,  275 ,  34 ,  3 ,  -   ,  527 ,  10 ,  -   ,  -   ,  -   ,  6 
HH2406T,09,155,District - Hardoi,Urban,Within the premises,  671 ,  238 ,  12 ,  1 ,  -   ,  411 ,  9 ,  -   ,  -   ,  -   ,  -   
HH2406T,09,155,District - Hardoi,Urban,Near the premises,  125 ,  29 ,  20 ,  1 ,  -   ,  70 ,  1 ,  -   ,  -   ,  -   ,  4 
HH2406T,09,155,District - Hardoi,Urban,Away,  59 ,  8 ,  2 ,  1 ,  -   ,  46 ,  -   ,  -   ,  -   ,  -   ,  2 
HH2406T,09,156,District - Unnao,Total,Total,"  4,549 ",  676 ,  216 ,  66 ,  241 ,"  3,255 ",  39 ,  -   ,  -   ,  3 ,  53 
HH2406T,09,156,District - Unnao,Total,Within the premises,"  1,624 ",  323 ,  47 ,  17 ,  18 ,"  1,191 ",  28 ,  -   ,  -   ,  -   ,  -   
HH2406T,09,156,District - Unnao,Total,Near the premises,"  2,268 ",  268 ,  149 ,  39 ,  171 ,"  1,613 ",  9 ,  -   ,  -   ,  3 ,  16 
HH2406T,09,156,District - Unnao,Total,Away,  657 ,  85 ,  20 ,  10 ,  52 ,  451 ,  2 ,  -   ,  -   ,  -   ,  37 
HH2406T,09,156,District - Unnao,Rural,Total,"  3,382 ",  427 ,  186 ,  55 ,  232 ,"  2,427 ",  15 ,  -   ,  -   ,  2 ,  38 
HH2406T,09,156,District - Unnao,Rural,Within the premises,  830 ,  130 ,  32 ,  10 ,  18 ,  634 ,  6 ,  -   ,  -   ,  -   ,  -   
HH2406T,09,156,District - Unnao,Rural,Near the premises,"  1,970 ",  213 ,  139 ,  35 ,  162 ,"  1,399 ",  8 ,  -   ,  -   ,  2 ,  12 
HH2406T,09,156,District - Unnao,Rural,Away,  582 ,  84 ,  15 ,  10 ,  52 ,  394 ,  1 ,  -   ,  -   ,  -   ,  26 
HH2406T,09,156,District - Unnao,Urban,Total,"  1,167 ",  249 ,  30 ,  11 ,  9 ,  828 ,  24 ,  -   ,  -   ,  1 ,  15 
HH2406T,09,156,District - Unnao,Urban,Within the premises,  794 ,  193 ,  15 ,  7 ,  -   ,  557 ,  22 ,  -   ,  -   ,  -   ,  -   
HH2406T,09,156,District - Unnao,Urban,Near the premises,  298 ,  55 ,  10 ,  4 ,  9 ,  214 ,  1 ,  -   ,  -   ,  1 ,  4 
HH2406T,09,156,District - Unnao,Urban,Away,  75 ,  1 ,  5 ,  -   ,  -   ,  57 ,  1 ,  -   ,  -   ,  -   ,  11 
HH2406T,09,157,District - Lucknow,Total,Total,"  14,083 ","  7,143 ",  758 ,  74 ,  45 ,"  4,808 ","  1,122 ",  11 ,  12 ,  27 ,  83 
HH2406T,09,157,District - Lucknow,Total,Within the premises,"  8,330 ","  6,059 ",  342 ,  28 ,  14 ,  928 ,  959 ,  -   ,  -   ,  -   ,  -   
HH2406T,09,157,District - Lucknow,Total,Near the premises,"  4,150 ",  818 ,  339 ,  27 ,  25 ,"  2,712 ",  128 ,  10 ,  11 ,  24 ,  56 
HH2406T,09,157,District - Lucknow,Total,Away,"  1,603 ",  266 ,  77 ,  19 ,  6 ,"  1,168 ",  35 ,  1 ,  1 ,  3 ,  27 
HH2406T,09,157,District - Lucknow,Rural,Total,"  3,761 ",  389 ,  117 ,  24 ,  31 ,"  3,114 ",  59 ,  3 ,  3 ,  6 ,  15 
HH2406T,09,157,District - Lucknow,Rural,Within the premises,  690 ,  147 ,  18 ,  3 ,  4 ,  473 ,  45 ,  -   ,  -   ,  -   ,  -   
HH2406T,09,157,District - Lucknow,Rural,Near the premises,"  2,257 ",  173 ,  88 ,  15 ,  22 ,"  1,926 ",  12 ,  3 ,  3 ,  6 ,  9 
HH2406T,09,157,District - Lucknow,Rural,Away,  814 ,  69 ,  11 ,  6 ,  5 ,  715 ,  2 ,  -   ,  -   ,  -   ,  6 
HH2406T,09,157,District - Lucknow,Urban,Total,"  10,322 ","  6,754 ",  641 ,  50 ,  14 ,"  1,694 ","  1,063 ",  8 ,  9 ,  21 ,  68 
HH2406T,09,157,District - Lucknow,Urban,Within the premises,"  7,640 ","  5,912 ",  324 ,  25 ,  10 ,  455 ,  914 ,  -   ,  -   ,  -   ,  -   
HH2406T,09,157,District - Lucknow,Urban,Near the premises,"  1,893 ",  645 ,  251 ,  12 ,  3 ,  786 ,  116 ,  7 ,  8 ,  18 ,  47 
HH2406T,09,157,District - Lucknow,Urban,Away,  789 ,  197 ,  66 ,  13 ,  1 ,  453 ,  33 ,  1 ,  1 ,  3 ,  21 
HH2406T,09,158,District - Rae Bareli,Total,Total,"  5,917 ","  1,483 ",  492 ,  97 ,  486 ,"  3,258 ",  56 ,  6 ,  10 ,  8 ,  21 
HH2406T,09,158,District - Rae Bareli,Total,Within the premises,"  1,431 ",  591 ,  93 ,  23 ,  39 ,  641 ,  44 ,  -   ,  -   ,  -   ,  -   
HH2406T,09,158,District - Rae Bareli,Total,Near the premises,"  3,319 ",  658 ,  321 ,  52 ,  336 ,"  1,911 ",  9 ,  4 ,  9 ,  6 ,  13 
HH2406T,09,158,District - Rae Bareli,Total,Away,"  1,167 ",  234 ,  78 ,  22 ,  111 ,  706 ,  3 ,  2 ,  1 ,  2 ,  8 
